"data";"czas";"ALE";"ALR";"BDX";"CDR";"CPS";"DNP";"JSW";"KGH";"KRU";"KTY";"LPP";"MBK";"OPL";"PCO";"PEO";"PGE";"PKN";"PKO";"PZU";"SPL";"11B";"ABE";"ACP";"APR";"ASB";"ATC";"ATT";"BFT";"BHW";"CAR";"CCC";"CIG";"CMR";"COG";"DOM";"DVL";"EAT";"ENA";"EUR";"GEA";"GPP";"GPW";"GRX";"HUG";"ING";"LWB";"MBR";"MIL";"NEU";"PKP";"PXM";"RBW";"RVU";"SLV";"SNT";"TEN";"TPE";"TXT";"WPL";"XTB"
20240319;100000;32.965;94.18;687;112.35;10.435;406.4;37.99;117.55;420.4;743.5;13498.7;715.8;8.13;17.11;152.47;7.06;63.44;55.6;47.25;521.5;506;80.2;73.4;25.65;25.38;21.3;22.66;2530;106.6;547;69.04;1.632;234;8.03;166.8;5.3;25.3;8.995;14.92;3.125;67.2;42.66;2.415;27.05;284.677;32.52;310.5;10.45;883;12.72;4.235;79.4;57;61.1;142;91.3;3.03;87.2;109.2;53.55
20240319;100500;32.92;94.16;689;112.35;10.445;406.8;38.02;117.55;419.6;741.5;13263.1;715.4;8.108;17.12;153.009;7.058;63.44;55.78;47.38;521;507;80.2;73.35;25.75;25.4;21.3;22.66;2510;106.6;547;69;1.632;234;7.99;167.6;5.3;25.3;8.995;14.94;3.135;67.2;42.58;2.435;27;284.677;32.5;308.5;10.45;883;12.7;4.235;78.6;57;61.1;143;91.3;3.03;87.2;109.2;53.5
20240319;101000;32.745;94.22;684;112.15;10.465;406.8;37.98;117.45;420.4;742.5;13184.5;716;8.114;17.07;153.279;7.068;63.33;55.8;47.33;520.5;507;80.2;73.35;25.65;25.42;21.3;22.72;2510;106.6;547;68.74;1.63;233;8.02;167.4;5.3;25.2;8.995;14.98;3.135;67.2;42.48;2.44;27;284.677;32.46;308.5;10.47;883;12.76;4.235;78.4;57.4;60.9;143;90.8;3.033;87.2;109.2;53.55
20240319;101500;32.68;94.22;689;112.25;10.455;407.5;38;117.4;420.4;743;13253.3;712.6;8.08;17.07;153.773;7.06;63.21;55.9;47.32;519.5;507;80.2;73.45;25.75;25.42;21.3;22.64;2520;106.6;543;68.5;1.626;233;8.03;168.8;5.3;25.2;8.995;15;3.11;67.2;42.44;2.445;26.9;284.677;32.38;308.5;10.51;883;12.76;4.24;78.4;57.4;60.9;143;90.8;3.033;87.1;109.2;53.55
20240319;102000;32.64;94.36;690;112.3;10.44;408.9;37.71;117.5;420.6;743.5;13390.7;714.8;8.078;17.08;154.043;7.072;63.2;55.92;47.4;523.5;507;80.2;73.45;25.75;25.4;21.3;22.6;2530;106.4;543;68.64;1.606;232;8.03;169;5.3;25.3;8.995;14.99;3.1;67.2;42.4;2.43;26.9;284.677;32.38;311;10.49;883;12.7;4.26;78.4;57.4;60.9;142;90.55;3.039;87.3;109.4;53.45
20240319;102500;32.655;94.16;688;112.55;10.46;408.7;37.84;117.7;421.2;742;13488.9;716;8.074;17.09;153.369;7.076;63.16;55.9;47.37;523.5;507;80.2;73.45;25.75;25.38;21.25;22.6;2550;107;543;68.5;1.59;232;8;168;5.3;25.3;8.985;15.01;3.1;67.2;42.44;2.43;26.7;284.677;32.46;311;10.43;883;12.66;4.19;78.6;57.4;60.9;142;90.55;3.042;87.2;109.4;53.5
20240319;103000;32.51;93.98;685;112.3;10.445;408.1;37.75;117.55;420.4;741;13420.2;716.4;8.08;17.08;153.234;7.068;63.05;55.8;47.37;521;507;80.2;73.3;25.75;25.4;21.25;22.58;2550;107;543;68.46;1.594;233;8;168.8;5.29;25.3;8.965;15;3.1;67.2;42.42;2.435;26.7;284.677;32.46;311;10.47;883;12.64;4.245;78.8;57.4;60.9;143;90.85;3.036;87.1;109.4;53.4
20240319;103500;32.495;93.8;685;112.2;10.44;407.3;37.66;117.4;419.2;735.5;13331.8;713.4;8.074;17.03;152.965;7.058;62.89;55.6;47.32;519.5;505;80.2;73.2;25.7;25.38;21.25;22.58;2540;107;543;68.12;1.594;233;7.99;168.8;5.29;25.25;8.955;15;3.1;67.2;42.34;2.445;26.8;284.677;32.44;311;10.42;883;12.62;4.225;79.4;57.4;60.9;142.5;91.15;3.036;87.1;109.4;53.35
20240319;104000;32.57;93.7;683;112.25;10.43;407.4;37.74;117.35;420;736;13341.6;712.6;8.096;16.99;152.875;7.062;62.9;55.44;47.18;518.5;504;80.2;73.15;25.75;25.34;21.25;22.56;2590;107;543;68.2;1.61;231;7.96;169;5.29;25.2;8.965;15;3.13;67.2;42.26;2.44;26.65;283.773;32.44;310.5;10.4;883;12.66;4.23;79.2;57.4;60.9;142.5;90.95;3.033;87.2;109.4;53.35
20240319;104500;32.525;93.44;682;112.15;10.42;406.6;37.85;117.45;419.2;734.5;13322;711;8.064;17.05;152.65;7.056;62.74;55.38;47.11;518;504;80.2;73.15;25.75;25.34;21.25;22.54;2580;106.4;543;68.26;1.592;231;7.97;167.8;5.28;25.2;8.955;14.97;3.11;67.4;42.46;2.44;26.8;284.225;32.44;310.5;10.38;883;12.62;4.23;79.2;57.4;60.9;142;90.9;3.038;87.6;109.4;53.3
20240319;105000;32.55;93.24;683;112.05;10.4;407;37.77;117.25;419.6;734;13282.7;707;8.048;17.01;152.291;7.052;62.71;55.26;47.04;516.5;504;80.2;72.9;25.8;25.32;21.35;22.6;2590;106.6;543;67.98;1.59;231;7.97;168.8;5.29;25.25;8.965;14.99;3.1;67.4;42.48;2.445;26.8;284.225;32.46;310.5;10.37;883;12.64;4.225;79.8;57.4;60.9;142.5;90.9;3.037;87.8;109.4;53.3
20240319;105500;32.62;93.26;683;112.2;10.375;407.4;37.79;117.15;419.4;733;13204.2;706.4;8.058;17.02;152.38;7.05;62.85;55.32;47.09;516;504;80.2;73;25.65;25.3;21.35;22.62;2590;106.6;543;68;1.59;230;7.97;168.8;5.27;25.3;8.965;14.95;3.1;67.4;42.3;2.445;26.65;284.677;32.46;310;10.39;883;12.64;4.23;79.8;57;61.4;142.5;90.9;3.04;88;109.4;53.3
20240319;110000;32.66;93.26;682;112.05;10.385;407.9;37.72;117;419.4;732.5;13204.2;706;8.06;17.07;152.425;7.058;62.92;55.38;47.13;516;505;80.2;72.95;25.65;25.32;21.35;22.62;2560;107;543;67.82;1.588;231;7.97;169;5.27;25.3;8.98;14.95;3.125;67.4;42.4;2.44;26.65;283.321;32.4;309.5;10.42;883;12.6;4.22;79.2;57.2;61.4;142.5;90.9;3.04;88.2;109.4;53.1
20240319;110500;32.505;92.82;681;111.7;10.36;407.3;37.72;116.8;418;732.5;13135.5;703.8;8.03;17.06;151.886;7.042;62.83;55.3;47.08;514;505;80.2;72.95;25.65;25.28;21.35;22.62;2550;106;543;67.94;1.582;231;7.93;169;5.27;25.3;9;14.93;3.1;67.4;42.38;2.42;26.85;283.773;32.4;308.5;10.38;883;12.58;4.2;79;57.2;61.4;141.5;90.9;3.041;88;109.4;52.95
20240319;111000;32.47;93;683;111.9;10.38;406.7;37.71;116.8;418.2;732.5;13155.1;703;8.024;17.02;152.066;7.056;62.8;55.36;47.06;513;505;80;72.9;25.7;25.24;21.35;22.62;2580;106;543;67.98;1.584;229;7.95;169;5.27;25.3;9;14.92;3.1;67.4;42.4;2.425;26.85;282.869;32.4;305.5;10.4;883;12.58;4.2;79;57.1;60.8;141.5;90.9;3.041;87.4;109.4;53.2
20240319;111500;32.56;93.18;684;111.9;10.335;407.5;37.69;116.65;417.4;730;13115.8;705.4;8.038;17.04;152.291;7.052;62.85;55.3;47.03;513;505;79.8;72.9;25.75;25.32;21.35;22.52;2580;106;543;68.08;1.592;229;7.97;168.6;5.27;25.3;8.96;14.88;3.1;67.4;42.34;2.43;26.8;281.966;32.4;309;10.38;883;12.58;4.2;79.2;57.1;60.8;142.5;91.1;3.04;88.1;109.4;52.9
20240319;112000;32.525;93;682;111.05;10.325;406.2;37.69;116.3;417.4;725.5;13145.3;704.8;8.01;17.04;151.886;7.048;62.72;54.98;46.98;512;505;79.8;72.75;25.75;25.12;21.25;22.56;2560;106.2;543;67.92;1.59;230;7.97;168;5.29;25.4;8.96;14.88;3.1;67.4;42.34;2.43;26.8;281.966;32.36;309;10.35;883;12.52;4.2;79.2;57.1;60.8;141.5;91.65;3.038;87.7;109.4;52.95
20240319;112500;32.46;92.74;682;111.05;10.3;405.8;37.7;116;417.8;725.5;12899.8;704;8.022;17.01;151.527;7.036;62.69;54.86;46.9;512.5;505;79.8;72.8;25.65;25.2;21.15;22.44;2580;106.2;543;67.5;1.59;228;7.97;167.4;5.29;25.1;8.96;14.85;3.1;67.2;42.28;2.435;26.8;281.514;32.36;309;10.36;883;12.52;4.22;79.8;57.1;60.8;142.5;91.65;3.036;87.7;109.4;52.9
20240319;113000;32.35;92.66;682;111.2;10.315;406.1;37.65;115.8;417.2;727;13017.7;702;8.024;17.06;151.482;7.048;62.8;54.6;46.99;511.5;505;79.8;72.75;25.75;25.12;21;22.44;2580;106.2;543;68.06;1.59;229;7.95;167.4;5.29;25.1;8.96;14.87;3.1;67.2;42.28;2.445;26.65;280.61;32.3;309.5;10.36;883;12.58;4.22;79.8;57.1;60.8;142;91.8;3.034;87.5;109.4;52.75
20240319;113500;32.285;93;684;111.15;10.34;406.9;37.62;115.65;417.4;727;13027.5;703.8;8.016;17.05;151.706;7.04;62.83;54.5;47.01;511.5;505;79.8;72.85;25.75;25.3;20.95;22.44;2550;106.2;543;67.94;1.596;228;7.96;167.4;5.28;25.1;8.965;14.87;3.1;67.2;42.32;2.445;26.65;281.062;32.38;307.5;10.35;887;12.6;4.22;79.8;57.1;60.8;143;91.8;3.037;87.4;109.4;53.45
