y;ds
54.2;2024-03-25 09:35:00
54.0;2024-03-25 09:40:00
54.0;2024-03-25 09:45:00
54.15;2024-03-25 09:50:00
53.8;2024-03-25 09:55:00
53.9;2024-03-25 10:00:00
53.65;2024-03-25 10:05:00
53.6;2024-03-25 10:10:00
53.85;2024-03-25 10:15:00
53.7;2024-03-25 10:20:00
53.8;2024-03-25 10:25:00
53.9;2024-03-25 10:30:00
53.85;2024-03-25 10:35:00
53.8;2024-03-25 10:40:00
53.8;2024-03-25 10:45:00
53.8;2024-03-25 10:50:00
53.8;2024-03-25 10:55:00
53.8;2024-03-25 11:00:00
53.6;2024-03-25 11:05:00
53.55;2024-03-25 11:10:00
53.6;2024-03-25 11:15:00
53.7;2024-03-25 11:20:00
53.75;2024-03-25 11:25:00
53.65;2024-03-25 11:30:00
53.8;2024-03-25 11:35:00
53.9;2024-03-25 11:40:00
53.85;2024-03-25 11:45:00
53.85;2024-03-25 11:50:00
53.85;2024-03-25 11:55:00
53.85;2024-03-25 12:00:00
53.9;2024-03-25 12:05:00
53.7;2024-03-25 12:10:00
53.9;2024-03-25 12:15:00
53.7;2024-03-25 12:20:00
53.7;2024-03-25 12:25:00
53.8;2024-03-25 12:30:00
53.8;2024-03-25 12:35:00
53.8;2024-03-25 12:40:00
53.8;2024-03-25 12:45:00
53.65;2024-03-25 12:50:00
53.6;2024-03-25 12:55:00
53.85;2024-03-25 13:00:00
53.6;2024-03-25 13:05:00
53.75;2024-03-25 13:10:00
53.8;2024-03-25 13:15:00
53.85;2024-03-25 13:20:00
53.85;2024-03-25 13:25:00
53.7;2024-03-25 13:30:00
53.85;2024-03-25 13:35:00
53.85;2024-03-25 13:40:00
53.75;2024-03-25 13:45:00
53.7;2024-03-25 13:50:00
53.75;2024-03-25 13:55:00
53.75;2024-03-25 14:00:00
53.7;2024-03-25 14:05:00
53.6;2024-03-25 14:10:00
53.65;2024-03-25 14:15:00
53.55;2024-03-25 14:20:00
53.65;2024-03-25 14:25:00
53.6;2024-03-25 14:30:00
53.5;2024-03-25 14:35:00
53.65;2024-03-25 14:40:00
53.7;2024-03-25 14:45:00
54.05;2024-03-25 14:50:00
54.1;2024-03-25 14:55:00
54.15;2024-03-25 15:00:00
54.0;2024-03-25 15:05:00
54.0;2024-03-25 15:10:00
54.0;2024-03-25 15:15:00
53.95;2024-03-25 15:20:00
54.0;2024-03-25 15:25:00
53.9;2024-03-25 15:30:00
54.0;2024-03-25 15:35:00
53.95;2024-03-25 15:40:00
53.85;2024-03-25 15:45:00
53.85;2024-03-25 15:50:00
53.85;2024-03-25 15:55:00
53.85;2024-03-25 16:00:00
53.85;2024-03-25 16:05:00
53.85;2024-03-25 16:10:00
54.0;2024-03-25 16:15:00
53.85;2024-03-25 16:20:00
53.95;2024-03-25 16:25:00
53.95;2024-03-25 16:30:00
53.95;2024-03-25 16:35:00
53.9;2024-03-25 16:40:00
53.85;2024-03-25 16:45:00
53.85;2024-03-26 09:00:00
53.8;2024-03-26 09:05:00
53.75;2024-03-26 09:10:00
53.9;2024-03-26 09:15:00
53.85;2024-03-26 09:20:00
53.75;2024-03-26 09:25:00
53.95;2024-03-26 09:30:00
53.95;2024-03-26 09:35:00
53.9;2024-03-26 09:40:00
53.95;2024-03-26 09:45:00
53.85;2024-03-26 09:50:00
54.0;2024-03-26 09:55:00
54.0;2024-03-26 10:00:00
53.95;2024-03-26 10:05:00
53.8;2024-03-26 10:10:00
53.9;2024-03-26 10:15:00
53.85;2024-03-26 10:20:00
54.2;2024-03-26 10:25:00
54.15;2024-03-26 10:30:00
54.2;2024-03-26 10:35:00
54.2;2024-03-26 10:40:00
54.15;2024-03-26 10:45:00
54.05;2024-03-26 10:50:00
54.0;2024-03-26 10:55:00
54.0;2024-03-26 11:00:00
53.9;2024-03-26 11:05:00
54.0;2024-03-26 11:10:00
53.9;2024-03-26 11:15:00
53.9;2024-03-26 11:20:00
54.0;2024-03-26 11:25:00
54.0;2024-03-26 11:30:00
54.05;2024-03-26 11:35:00
54.05;2024-03-26 11:40:00
54.05;2024-03-26 11:45:00
54.05;2024-03-26 11:50:00
54.1;2024-03-26 11:55:00
54.0;2024-03-26 12:00:00
54.0;2024-03-26 12:05:00
54.0;2024-03-26 12:10:00
53.9;2024-03-26 12:15:00
53.9;2024-03-26 12:20:00
53.9;2024-03-26 12:25:00
54.0;2024-03-26 12:30:00
54.0;2024-03-26 12:35:00
54.1;2024-03-26 12:40:00
54.1;2024-03-26 12:45:00
54.1;2024-03-26 12:50:00
54.3;2024-03-26 12:55:00
54.25;2024-03-26 13:00:00
54.1;2024-03-26 13:05:00
54.05;2024-03-26 13:10:00
54.1;2024-03-26 13:15:00
54.0;2024-03-26 13:20:00
54.05;2024-03-26 13:25:00
53.95;2024-03-26 13:30:00
54.05;2024-03-26 13:35:00
53.95;2024-03-26 13:40:00
53.95;2024-03-26 13:45:00
53.95;2024-03-26 13:50:00
54.0;2024-03-26 13:55:00
53.95;2024-03-26 14:00:00
54.0;2024-03-26 14:05:00
53.95;2024-03-26 14:10:00
53.95;2024-03-26 14:15:00
53.95;2024-03-26 14:20:00
53.9;2024-03-26 14:25:00
53.9;2024-03-26 14:30:00
53.95;2024-03-26 14:35:00
54.0;2024-03-26 14:40:00
54.0;2024-03-26 14:45:00
53.95;2024-03-26 14:50:00
54.05;2024-03-26 14:55:00
54.05;2024-03-26 15:00:00
54.0;2024-03-26 15:05:00
54.05;2024-03-26 15:10:00
54.05;2024-03-26 15:15:00
54.05;2024-03-26 15:20:00
54.2;2024-03-26 15:25:00
54.2;2024-03-26 15:30:00
54.35;2024-03-26 15:35:00
54.35;2024-03-26 15:40:00
54.25;2024-03-26 15:45:00
54.4;2024-03-26 15:50:00
54.3;2024-03-26 15:55:00
54.35;2024-03-26 16:00:00
54.35;2024-03-26 16:05:00
54.4;2024-03-26 16:10:00
54.4;2024-03-26 16:15:00
54.45;2024-03-26 16:20:00
54.4;2024-03-26 16:25:00
54.4;2024-03-26 16:30:00
54.4;2024-03-26 16:35:00
54.35;2024-03-26 16:40:00
54.35;2024-03-26 16:45:00
54.35;2024-03-27 09:00:00
54.4;2024-03-27 09:05:00
54.9;2024-03-27 09:10:00
55.6;2024-03-27 09:15:00
55.1;2024-03-27 09:20:00
55.05;2024-03-27 09:25:00
55.0;2024-03-27 09:30:00
55.15;2024-03-27 09:35:00
54.75;2024-03-27 09:40:00
54.9;2024-03-27 09:45:00
55.2;2024-03-27 09:50:00
55.05;2024-03-27 09:55:00
55.35;2024-03-27 10:00:00
55.2;2024-03-27 10:05:00
55.3;2024-03-27 10:10:00
55.3;2024-03-27 10:15:00
55.05;2024-03-27 10:20:00
55.1;2024-03-27 10:25:00
55.0;2024-03-27 10:30:00
55.25;2024-03-27 10:35:00
55.2;2024-03-27 10:40:00
55.15;2024-03-27 10:45:00
55.2;2024-03-27 10:50:00
55.25;2024-03-27 10:55:00
55.1;2024-03-27 11:00:00
55.25;2024-03-27 11:05:00
55.3;2024-03-27 11:10:00
55.8;2024-03-27 11:15:00
56.25;2024-03-27 11:20:00
56.0;2024-03-27 11:25:00
56.1;2024-03-27 11:30:00
56.25;2024-03-27 11:35:00
56.2;2024-03-27 11:40:00
56.1;2024-03-27 11:45:00
56.2;2024-03-27 11:50:00
56.25;2024-03-27 11:55:00
56.1;2024-03-27 12:00:00
56.05;2024-03-27 12:05:00
56.15;2024-03-27 12:10:00
56.2;2024-03-27 12:15:00
56.2;2024-03-27 12:20:00
56.15;2024-03-27 12:25:00
56.25;2024-03-27 12:30:00
56.05;2024-03-27 12:35:00
56.2;2024-03-27 12:40:00
56.2;2024-03-27 12:45:00
56.2;2024-03-27 12:50:00
56.05;2024-03-27 12:55:00
55.95;2024-03-27 13:00:00
55.85;2024-03-27 13:05:00
55.95;2024-03-27 13:10:00
55.9;2024-03-27 13:15:00
55.95;2024-03-27 13:20:00
55.95;2024-03-27 13:25:00
56.1;2024-03-27 13:30:00
56.2;2024-03-27 13:35:00
56.1;2024-03-27 13:40:00
56.15;2024-03-27 13:45:00
56.3;2024-03-27 13:50:00
56.35;2024-03-27 13:55:00
56.3;2024-03-27 14:00:00
56.35;2024-03-27 14:05:00
56.25;2024-03-27 14:10:00
56.2;2024-03-27 14:15:00
56.25;2024-03-27 14:20:00
56.2;2024-03-27 14:25:00
56.2;2024-03-27 14:30:00
56.4;2024-03-27 14:35:00
56.25;2024-03-27 14:40:00
56.25;2024-03-27 14:45:00
56.45;2024-03-27 14:50:00
56.35;2024-03-27 14:55:00
56.4;2024-03-27 15:00:00
56.45;2024-03-27 15:05:00
56.2;2024-03-27 15:10:00
56.4;2024-03-27 15:15:00
56.1;2024-03-27 15:20:00
56.4;2024-03-27 15:25:00
56.3;2024-03-27 15:30:00
56.35;2024-03-27 15:35:00
56.45;2024-03-27 15:40:00
56.5;2024-03-27 15:45:00
56.4;2024-03-27 15:50:00
56.4;2024-03-27 15:55:00
56.45;2024-03-27 16:00:00
56.45;2024-03-27 16:05:00
56.4;2024-03-27 16:10:00
56.4;2024-03-27 16:15:00
56.3;2024-03-27 16:20:00
56.55;2024-03-27 16:25:00
56.5;2024-03-27 16:30:00
56.5;2024-03-27 16:35:00
56.6;2024-03-27 16:40:00
57.1;2024-03-27 16:45:00
56.15;2024-03-28 09:00:00
55.7;2024-03-28 09:05:00
56.1;2024-03-28 09:10:00
56.25;2024-03-28 09:15:00
56.4;2024-03-28 09:20:00
55.95;2024-03-28 09:25:00
56.1;2024-03-28 09:30:00
55.45;2024-03-28 09:35:00
55.8;2024-03-28 09:40:00
55.8;2024-03-28 09:45:00
55.5;2024-03-28 09:50:00
55.6;2024-03-28 09:55:00
55.85;2024-03-28 10:00:00
55.85;2024-03-28 10:05:00
56.05;2024-03-28 10:10:00
56.1;2024-03-28 10:15:00
55.6;2024-03-28 10:20:00
55.75;2024-03-28 10:25:00
55.6;2024-03-28 10:30:00
55.5;2024-03-28 10:35:00
55.55;2024-03-28 10:40:00
55.6;2024-03-28 10:45:00
55.75;2024-03-28 10:50:00
55.7;2024-03-28 10:55:00
55.65;2024-03-28 11:00:00
55.8;2024-03-28 11:05:00
55.55;2024-03-28 11:10:00
55.6;2024-03-28 11:15:00
55.5;2024-03-28 11:20:00
55.6;2024-03-28 11:25:00
55.65;2024-03-28 11:30:00
55.6;2024-03-28 11:35:00
55.6;2024-03-28 11:40:00
55.6;2024-03-28 11:45:00
55.55;2024-03-28 11:50:00
55.55;2024-03-28 11:55:00
55.45;2024-03-28 12:00:00
55.6;2024-03-28 12:05:00
55.5;2024-03-28 12:10:00
55.35;2024-03-28 12:15:00
55.6;2024-03-28 12:20:00
55.6;2024-03-28 12:25:00
55.8;2024-03-28 12:30:00
55.8;2024-03-28 12:35:00
55.85;2024-03-28 12:40:00
55.65;2024-03-28 12:45:00
55.85;2024-03-28 12:50:00
55.85;2024-03-28 12:55:00
55.8;2024-03-28 13:00:00
55.8;2024-03-28 13:05:00
55.8;2024-03-28 13:10:00
55.7;2024-03-28 13:15:00
55.7;2024-03-28 13:20:00
55.6;2024-03-28 13:25:00
55.55;2024-03-28 13:30:00
55.5;2024-03-28 13:35:00
55.5;2024-03-28 13:40:00
55.45;2024-03-28 13:45:00
55.45;2024-03-28 13:50:00
55.55;2024-03-28 13:55:00
55.55;2024-03-28 14:00:00
55.5;2024-03-28 14:05:00
55.4;2024-03-28 14:10:00
55.45;2024-03-28 14:15:00
55.5;2024-03-28 14:20:00
55.4;2024-03-28 14:25:00
55.55;2024-03-28 14:30:00
55.5;2024-03-28 14:35:00
55.5;2024-03-28 14:40:00
55.6;2024-03-28 14:45:00
55.5;2024-03-28 14:50:00
55.45;2024-03-28 14:55:00
55.25;2024-03-28 15:00:00
55.3;2024-03-28 15:05:00
55.2;2024-03-28 15:10:00
55.15;2024-03-28 15:15:00
55.15;2024-03-28 15:20:00
55.3;2024-03-28 15:25:00
55.3;2024-03-28 15:30:00
55.25;2024-03-28 15:35:00
55.15;2024-03-28 15:40:00
55.25;2024-03-28 15:45:00
55.2;2024-03-28 15:50:00
55.2;2024-03-28 15:55:00
55.25;2024-03-28 16:00:00
55.2;2024-03-28 16:05:00
55.25;2024-03-28 16:10:00
55.15;2024-03-28 16:15:00
55.2;2024-03-28 16:20:00
55.2;2024-03-28 16:25:00
55.1;2024-03-28 16:30:00
55.15;2024-03-28 16:35:00
55.05;2024-03-28 16:40:00
54.7;2024-03-28 16:45:00
56.0;2024-04-02 09:00:00
56.1;2024-04-02 09:05:00
56.2;2024-04-02 09:10:00
56.42;2024-04-02 09:15:00
56.12;2024-04-02 09:20:00
56.46;2024-04-02 09:25:00
56.36;2024-04-02 09:30:00
56.28;2024-04-02 09:35:00
56.42;2024-04-02 09:40:00
56.5;2024-04-02 09:45:00
56.4;2024-04-02 09:50:00
56.56;2024-04-02 09:55:00
56.9;2024-04-02 10:00:00
56.84;2024-04-02 10:05:00
56.72;2024-04-02 10:10:00
56.78;2024-04-02 10:15:00
57.12;2024-04-02 10:20:00
56.96;2024-04-02 10:25:00
57.3;2024-04-02 10:30:00
57.38;2024-04-02 10:35:00
57.3;2024-04-02 10:40:00
57.24;2024-04-02 10:45:00
57.3;2024-04-02 10:50:00
57.36;2024-04-02 10:55:00
57.42;2024-04-02 11:00:00
57.76;2024-04-02 11:05:00
57.68;2024-04-02 11:10:00
57.64;2024-04-02 11:15:00
57.6;2024-04-02 11:20:00
57.66;2024-04-02 11:25:00
57.96;2024-04-02 11:30:00
57.74;2024-04-02 11:35:00
57.8;2024-04-02 11:40:00
57.86;2024-04-02 11:45:00
57.76;2024-04-02 11:50:00
57.82;2024-04-02 11:55:00
57.7;2024-04-02 12:00:00
57.78;2024-04-02 12:05:00
57.86;2024-04-02 12:10:00
57.84;2024-04-02 12:15:00
57.84;2024-04-02 12:20:00
57.76;2024-04-02 12:25:00
57.84;2024-04-02 12:30:00
57.82;2024-04-02 12:35:00
57.88;2024-04-02 12:40:00
57.5;2024-04-02 12:45:00
57.32;2024-04-02 12:50:00
57.5;2024-04-02 12:55:00
57.58;2024-04-02 13:00:00
57.52;2024-04-02 13:05:00
57.54;2024-04-02 13:10:00
57.6;2024-04-02 13:15:00
57.36;2024-04-02 13:20:00
57.36;2024-04-02 13:25:00
57.42;2024-04-02 13:30:00
57.3;2024-04-02 13:35:00
57.4;2024-04-02 13:40:00
57.2;2024-04-02 13:45:00
56.96;2024-04-02 13:50:00
57.1;2024-04-02 13:55:00
56.94;2024-04-02 14:00:00
57.12;2024-04-02 14:05:00
56.94;2024-04-02 14:10:00
57.02;2024-04-02 14:15:00
57.06;2024-04-02 14:20:00
57.0;2024-04-02 14:25:00
56.94;2024-04-02 14:30:00
56.96;2024-04-02 14:35:00
56.98;2024-04-02 14:40:00
56.98;2024-04-02 14:45:00
