y;ds
13675.4;2024-03-20 15:55:00
13714.7;2024-03-20 16:00:00
13685.2;2024-03-20 16:05:00
13655.8;2024-03-20 16:10:00
13655.8;2024-03-20 16:15:00
13587.0;2024-03-20 16:20:00
13577.2;2024-03-20 16:25:00
13538.0;2024-03-20 16:30:00
13508.5;2024-03-20 16:35:00
13469.2;2024-03-20 16:40:00
13479.1;2024-03-20 16:45:00
13646.0;2024-03-21 09:00:00
13695.0;2024-03-21 09:05:00
13616.5;2024-03-21 09:10:00
13596.9;2024-03-21 09:15:00
13596.9;2024-03-21 09:20:00
13606.7;2024-03-21 09:25:00
13675.4;2024-03-21 09:30:00
13636.1;2024-03-21 09:35:00
13646.0;2024-03-21 09:40:00
13704.9;2024-03-21 09:45:00
13704.9;2024-03-21 09:50:00
13734.3;2024-03-21 09:55:00
13685.2;2024-03-21 10:00:00
13714.7;2024-03-21 10:05:00
13695.0;2024-03-21 10:10:00
13724.5;2024-03-21 10:15:00
13724.5;2024-03-21 10:20:00
13803.0;2024-03-21 10:25:00
13763.8;2024-03-21 10:30:00
13773.6;2024-03-21 10:35:00
13812.8;2024-03-21 10:40:00
13773.6;2024-03-21 10:45:00
13783.4;2024-03-21 10:50:00
13842.3;2024-03-21 10:55:00
13832.5;2024-03-21 11:00:00
13783.4;2024-03-21 11:05:00
13783.4;2024-03-21 11:10:00
13744.1;2024-03-21 11:15:00
13724.5;2024-03-21 11:20:00
13695.0;2024-03-21 11:25:00
13695.0;2024-03-21 11:30:00
13704.9;2024-03-21 11:35:00
13685.2;2024-03-21 11:40:00
13704.9;2024-03-21 11:45:00
13704.9;2024-03-21 11:50:00
13724.5;2024-03-21 11:55:00
13724.5;2024-03-21 12:00:00
13744.1;2024-03-21 12:05:00
13763.8;2024-03-21 12:10:00
13783.4;2024-03-21 12:15:00
13783.4;2024-03-21 12:20:00
13763.8;2024-03-21 12:25:00
13744.1;2024-03-21 12:30:00
13744.1;2024-03-21 12:35:00
13753.9;2024-03-21 12:40:00
13763.8;2024-03-21 12:45:00
13793.2;2024-03-21 12:50:00
13812.8;2024-03-21 12:55:00
13783.4;2024-03-21 13:00:00
13812.8;2024-03-21 13:05:00
13753.9;2024-03-21 13:10:00
13714.7;2024-03-21 13:15:00
13714.7;2024-03-21 13:20:00
13734.3;2024-03-21 13:25:00
13714.7;2024-03-21 13:30:00
13734.3;2024-03-21 13:35:00
13724.5;2024-03-21 13:40:00
13734.3;2024-03-21 13:45:00
13744.1;2024-03-21 13:50:00
13744.1;2024-03-21 13:55:00
13714.7;2024-03-21 14:00:00
13714.7;2024-03-21 14:05:00
13753.9;2024-03-21 14:10:00
13793.2;2024-03-21 14:15:00
13793.2;2024-03-21 14:20:00
13783.4;2024-03-21 14:25:00
13773.6;2024-03-21 14:30:00
13773.6;2024-03-21 14:35:00
13773.6;2024-03-21 14:40:00
13763.8;2024-03-21 14:45:00
13763.8;2024-03-21 14:50:00
