y;ds
406.0;2024-03-20 16:45:00
410.5;2024-03-21 09:00:00
407.8;2024-03-21 09:05:00
405.7;2024-03-21 09:10:00
405.0;2024-03-21 09:15:00
403.7;2024-03-21 09:20:00
405.1;2024-03-21 09:25:00
404.1;2024-03-21 09:30:00
405.0;2024-03-21 09:35:00
403.3;2024-03-21 09:40:00
405.8;2024-03-21 09:45:00
408.8;2024-03-21 09:50:00
409.3;2024-03-21 09:55:00
406.5;2024-03-21 10:00:00
405.5;2024-03-21 10:05:00
406.4;2024-03-21 10:10:00
407.5;2024-03-21 10:15:00
407.1;2024-03-21 10:20:00
406.5;2024-03-21 10:25:00
406.7;2024-03-21 10:30:00
408.7;2024-03-21 10:35:00
408.3;2024-03-21 10:40:00
408.2;2024-03-21 10:45:00
408.0;2024-03-21 10:50:00
407.7;2024-03-21 10:55:00
409.1;2024-03-21 11:00:00
409.7;2024-03-21 11:05:00
409.5;2024-03-21 11:10:00
408.5;2024-03-21 11:15:00
408.6;2024-03-21 11:20:00
408.3;2024-03-21 11:25:00
407.5;2024-03-21 11:30:00
407.5;2024-03-21 11:35:00
406.4;2024-03-21 11:40:00
406.2;2024-03-21 11:45:00
406.2;2024-03-21 11:50:00
406.6;2024-03-21 11:55:00
406.5;2024-03-21 12:00:00
407.2;2024-03-21 12:05:00
407.4;2024-03-21 12:10:00
406.6;2024-03-21 12:15:00
406.7;2024-03-21 12:20:00
407.0;2024-03-21 12:25:00
406.9;2024-03-21 12:30:00
407.2;2024-03-21 12:35:00
408.6;2024-03-21 12:40:00
407.0;2024-03-21 12:45:00
406.3;2024-03-21 12:50:00
407.4;2024-03-21 12:55:00
408.4;2024-03-21 13:00:00
408.5;2024-03-21 13:05:00
407.5;2024-03-21 13:10:00
407.6;2024-03-21 13:15:00
407.2;2024-03-21 13:20:00
407.5;2024-03-21 13:25:00
407.1;2024-03-21 13:30:00
407.6;2024-03-21 13:35:00
408.6;2024-03-21 13:40:00
409.0;2024-03-21 13:45:00
408.8;2024-03-21 13:50:00
408.4;2024-03-21 13:55:00
408.7;2024-03-21 14:00:00
409.9;2024-03-21 14:05:00
