y;ds
18.02;2024-03-20 16:45:00
18.85;2024-03-21 09:00:00
18.81;2024-03-21 09:05:00
18.95;2024-03-21 09:10:00
19.0;2024-03-21 09:15:00
18.97;2024-03-21 09:20:00
18.97;2024-03-21 09:25:00
19.17;2024-03-21 09:30:00
19.24;2024-03-21 09:35:00
19.29;2024-03-21 09:40:00
19.21;2024-03-21 09:45:00
19.32;2024-03-21 09:50:00
19.31;2024-03-21 09:55:00
19.24;2024-03-21 10:00:00
19.18;2024-03-21 10:05:00
19.2;2024-03-21 10:10:00
19.11;2024-03-21 10:15:00
19.22;2024-03-21 10:20:00
19.2;2024-03-21 10:25:00
19.2;2024-03-21 10:30:00
19.27;2024-03-21 10:35:00
19.33;2024-03-21 10:40:00
19.28;2024-03-21 10:45:00
19.27;2024-03-21 10:50:00
19.29;2024-03-21 10:55:00
19.28;2024-03-21 11:00:00
19.18;2024-03-21 11:05:00
19.17;2024-03-21 11:10:00
19.12;2024-03-21 11:15:00
19.14;2024-03-21 11:20:00
19.17;2024-03-21 11:25:00
19.21;2024-03-21 11:30:00
19.19;2024-03-21 11:35:00
19.19;2024-03-21 11:40:00
19.24;2024-03-21 11:45:00
19.24;2024-03-21 11:50:00
19.28;2024-03-21 11:55:00
19.34;2024-03-21 12:00:00
19.42;2024-03-21 12:05:00
19.5;2024-03-21 12:10:00
19.49;2024-03-21 12:15:00
19.44;2024-03-21 12:20:00
19.38;2024-03-21 12:25:00
19.38;2024-03-21 12:30:00
19.37;2024-03-21 12:35:00
19.4;2024-03-21 12:40:00
19.36;2024-03-21 12:45:00
19.34;2024-03-21 12:50:00
19.4;2024-03-21 12:55:00
19.4;2024-03-21 13:00:00
19.5;2024-03-21 13:05:00
19.41;2024-03-21 13:10:00
19.44;2024-03-21 13:15:00
19.4;2024-03-21 13:20:00
19.4;2024-03-21 13:25:00
19.42;2024-03-21 13:30:00
19.4;2024-03-21 13:35:00
19.46;2024-03-21 13:40:00
19.43;2024-03-21 13:45:00
19.39;2024-03-21 13:50:00
19.4;2024-03-21 13:55:00
19.4;2024-03-21 14:00:00
19.33;2024-03-21 14:05:00
19.35;2024-03-21 14:10:00
19.35;2024-03-21 14:15:00
19.35;2024-03-21 14:20:00
19.39;2024-03-21 14:25:00
19.33;2024-03-21 14:30:00
19.25;2024-03-21 14:35:00
19.23;2024-03-21 14:40:00
19.22;2024-03-21 14:45:00
19.19;2024-03-21 14:50:00
19.16;2024-03-21 14:55:00
19.26;2024-03-21 15:00:00
19.24;2024-03-21 15:05:00
19.22;2024-03-21 15:10:00
19.22;2024-03-21 15:15:00
19.24;2024-03-21 15:20:00
19.25;2024-03-21 15:25:00
19.25;2024-03-21 15:30:00
19.27;2024-03-21 15:35:00
19.31;2024-03-21 15:40:00
19.45;2024-03-21 15:45:00
19.4;2024-03-21 15:50:00
19.29;2024-03-21 15:55:00
19.31;2024-03-21 16:00:00
19.37;2024-03-21 16:05:00
19.34;2024-03-21 16:10:00
19.29;2024-03-21 16:15:00
19.29;2024-03-21 16:20:00
19.23;2024-03-21 16:25:00
19.22;2024-03-21 16:30:00
19.21;2024-03-21 16:35:00
19.2;2024-03-21 16:40:00
19.15;2024-03-21 16:45:00
19.22;2024-03-22 09:00:00
19.27;2024-03-22 09:05:00
19.3;2024-03-22 09:10:00
19.38;2024-03-22 09:15:00
19.43;2024-03-22 09:20:00
19.31;2024-03-22 09:25:00
19.25;2024-03-22 09:30:00
19.31;2024-03-22 09:35:00
19.32;2024-03-22 09:40:00
19.33;2024-03-22 09:45:00
19.39;2024-03-22 09:50:00
19.41;2024-03-22 09:55:00
19.45;2024-03-22 10:00:00
19.4;2024-03-22 10:05:00
19.43;2024-03-22 10:10:00
19.43;2024-03-22 10:15:00
19.42;2024-03-22 10:20:00
